day,app,country,action,value
2/12/2013,VIP Games,UAE,Launched,449
2/12/2013,VIP Games,UAE,Subscribed,116
2/12/2013,WallPapers,Iraq,Launched,9
2/12/2013,WallPapers,KSA,Launched,3
2/12/2013,WallPapers,Kuwait,Installed,10
2/12/2013,WallPapers,Kuwait,Launched,29
2/12/2013,WallPapers,Kuwait,Subscribed,4
2/12/2013,WallPapers,Oman,Installed,290
2/12/2013,WallPapers,Oman,Launched,794
2/12/2013,WallPapers,Oman,Subscribed,109
2/12/2013,WallPapers,Qatar,Installed,104
2/12/2013,WallPapers,Qatar,Launched,323
2/12/2013,WallPapers,Qatar,Subscribed,16
2/12/2013,WallPapers,UAE,Launched,5
2/13/2013,Babelbay,Iraq,Installed,779
2/13/2013,Babelbay,Iraq,Launched,1784
2/13/2013,Babelbay,Iraq,Subscribed,498
2/13/2013,Babelbay,Jordan,Installed,261
2/13/2013,Babelbay,Jordan,Launched,906
2/13/2013,Babelbay,Jordan,Subscribed,178
2/13/2013,Babelbay,Kenya,Launched,1
2/13/2013,Babelbay,KSA,Installed,1
2/13/2013,Babelbay,KSA,Launched,10
2/13/2013,Babelbay,Kuwait,Installed,1
2/13/2013,Babelbay,Kuwait,Launched,5
2/13/2013,Babelbay,Kuwait,Subscribed,1
2/13/2013,Babelbay,Oman,Installed,1
2/13/2013,Babelbay,Oman,Launched,1
2/13/2013,Babelbay,Qatar,Installed,157
2/13/2013,Babelbay,Qatar,Launched,392
2/13/2013,Babelbay,Qatar,Subscribed,70
2/13/2013,Babelbay,Sudan,Launched,1
2/13/2013,Babelbay,Thailand,Installed,1
2/13/2013,Babelbay,Thailand,Launched,2
2/13/2013,Babelbay,UAE,Confirmation rejected,5
2/13/2013,Babelbay,UAE,Displayed confirmation,24
2/13/2013,Babelbay,UAE,Installed,60
2/13/2013,Babelbay,UAE,Launched,193
2/13/2013,Babelbay,UAE,Subscribed,43
2/13/2013,Ringtone,Azerbaijan,Installed,28
2/13/2013,Ringtone,Azerbaijan,Launched,79
2/13/2013,Ringtone,Azerbaijan,Subscribed,25
2/13/2013,Ringtone,Iraq,Installed,658
2/13/2013,Ringtone,Iraq,Launched,1668
2/13/2013,Ringtone,Iraq,Subscribed,515
2/13/2013,Ringtone,Jordan,Launched,31
2/13/2013,Ringtone,Jordan,Subscribed,4
2/13/2013,Ringtone,KSA,Installed,27
2/13/2013,Ringtone,KSA,Launched,170
2/13/2013,Ringtone,KSA,Subscribed,50
2/13/2013,Ringtone,Kuwait,Installed,81
2/13/2013,Ringtone,Kuwait,Launched,224
2/13/2013,Ringtone,Kuwait,Subscribed,46
2/13/2013,Ringtone,Oman,Installed,485
2/13/2013,Ringtone,Oman,Launched,1292
2/13/2013,Ringtone,Oman,Subscribed,325
2/13/2013,Ringtone,Qatar,Installed,134
2/13/2013,Ringtone,Qatar,Launched,460
2/13/2013,Ringtone,Qatar,Subscribed,83
2/13/2013,Ringtone,Sri lanka,Installed,7
2/13/2013,Ringtone,Sri lanka,Launched,5
2/13/2013,Ringtone,Sri lanka,Subscribed,2
2/13/2013,Ringtone,UAE,Confirmation rejected,1
2/13/2013,Ringtone,UAE,Displayed confirmation,9
2/13/2013,Ringtone,UAE,Installed,23
2/13/2013,Ringtone,UAE,Launched,76
2/13/2013,Ringtone,UAE,Subscribed,9
2/13/2013,Video,Azerbaijan,Installed,29
2/13/2013,Video,Azerbaijan,Launched,67
2/13/2013,Video,Azerbaijan,Subscribed,21
2/13/2013,Video,Iraq,Installed,579
2/13/2013,Video,Iraq,Launched,1444
2/13/2013,Video,Iraq,Subscribed,520
2/13/2013,Video,Jordan,Installed,324
2/13/2013,Video,Jordan,Launched,813
2/13/2013,Video,Jordan,Subscribed,101
2/13/2013,Video,KSA,Installed,498
2/13/2013,Video,KSA,Launched,1643
2/13/2013,Video,KSA,Subscribed,370
2/13/2013,Video,Kuwait,Installed,4
2/13/2013,Video,Kuwait,Launched,26
2/13/2013,Video,Kuwait,Subscribed,8
2/13/2013,Video,Oman,Installed,393
2/13/2013,Video,Oman,Launched,899
2/13/2013,Video,Oman,Subscribed,218
2/13/2013,Video,Qatar,Installed,80
2/13/2013,Video,Qatar,Launched,265
2/13/2013,Video,Qatar,Subscribed,79
2/13/2013,Video,Sri lanka,Installed,110
2/13/2013,Video,Sri lanka,Launched,231
2/13/2013,Video,Sri lanka,Subscribed,106
2/13/2013,Video,Thailand,Installed,1
2/13/2013,Video,Thailand,Launched,4
2/13/2013,Video,UAE,Confirmation rejected,5
2/13/2013,Video,UAE,Displayed confirmation,15
2/13/2013,Video,UAE,Installed,36
2/13/2013,Video,UAE,Launched,113
2/13/2013,Video,UAE,Subscribed,10
2/13/2013,VIP Games,Iraq,Launched,12
2/13/2013,VIP Games,Jordan,Installed,42
2/13/2013,VIP Games,Jordan,Launched,120
2/13/2013,VIP Games,Jordan,Subscribed,15
2/13/2013,VIP Games,KSA,Launched,23
2/13/2013,VIP Games,Kuwait,Installed,2
2/13/2013,VIP Games,Kuwait,Launched,4
2/13/2013,VIP Games,Kuwait,Subscribed,2
2/13/2013,VIP Games,Oman,Installed,149
2/13/2013,VIP Games,Oman,Launched,584
2/13/2013,VIP Games,Oman,Subscribed,99
2/13/2013,VIP Games,Qatar,Launched,13
2/13/2013,VIP Games,UAE,Confirmation rejected,15
2/13/2013,VIP Games,UAE,Displayed confirmation,43
2/13/2013,VIP Games,UAE,Installed,131
2/13/2013,VIP Games,UAE,Launched,376
2/13/2013,VIP Games,UAE,Subscribed,83
2/13/2013,WallPapers,Iraq,Launched,9
2/13/2013,WallPapers,KSA,Launched,3
2/13/2013,WallPapers,Kuwait,Installed,3
2/13/2013,WallPapers,Kuwait,Launched,14
2/13/2013,WallPapers,Oman,Installed,322
2/13/2013,WallPapers,Oman,Launched,786
2/13/2013,WallPapers,Oman,Subscribed,155
2/13/2013,WallPapers,Qatar,Installed,81
2/13/2013,WallPapers,Qatar,Launched,285
2/13/2013,WallPapers,Qatar,Subscribed,30
2/13/2013,WallPapers,UAE,Launched,1
2/14/2013,Babelbay,Iraq,Installed,780
2/14/2013,Babelbay,Iraq,Launched,2081
2/14/2013,Babelbay,Iraq,Subscribed,534
2/14/2013,Babelbay,Jordan,Installed,279
2/14/2013,Babelbay,Jordan,Launched,887
2/14/2013,Babelbay,Jordan,Subscribed,152
2/14/2013,Babelbay,Kenya,Launched,1
2/14/2013,Babelbay,KSA,Launched,2
2/14/2013,Babelbay,Kuwait,Installed,3
2/14/2013,Babelbay,Kuwait,Launched,8
2/14/2013,Babelbay,Qatar,Installed,248
2/14/2013,Babelbay,Qatar,Launched,646
2/14/2013,Babelbay,Qatar,Subscribed,147
2/14/2013,Babelbay,Sri lanka,Launched,1
2/14/2013,Babelbay,UAE,Confirmation rejected,5
2/14/2013,Babelbay,UAE,Displayed confirmation,27
2/14/2013,Babelbay,UAE,Installed,69
2/14/2013,Babelbay,UAE,Launched,244
2/14/2013,Babelbay,UAE,Subscribed,45
2/14/2013,Ringtone,Azerbaijan,Installed,22
2/14/2013,Ringtone,Azerbaijan,Launched,74
2/14/2013,Ringtone,Azerbaijan,Subscribed,32
2/14/2013,Ringtone,Iraq,Installed,632
2/14/2013,Ringtone,Iraq,Launched,1645
2/14/2013,Ringtone,Iraq,Subscribed,563
2/14/2013,Ringtone,Jordan,Launched,31
2/14/2013,Ringtone,Jordan,Subscribed,11
2/14/2013,Ringtone,KSA,Installed,34
2/14/2013,Ringtone,KSA,Launched,200
2/14/2013,Ringtone,KSA,Subscribed,71
2/14/2013,Ringtone,Kuwait,Installed,228
2/14/2013,Ringtone,Kuwait,Launched,534
2/14/2013,Ringtone,Kuwait,Subscribed,142
2/14/2013,Ringtone,Oman,Installed,402
2/14/2013,Ringtone,Oman,Launched,1113
2/14/2013,Ringtone,Oman,Subscribed,308
2/14/2013,Ringtone,Qatar,Installed,116
2/14/2013,Ringtone,Qatar,Launched,391
2/14/2013,Ringtone,Qatar,Subscribed,113
2/14/2013,Ringtone,Russia,Launched,1
2/14/2013,Ringtone,Sri lanka,Launched,2
2/14/2013,Ringtone,Sri lanka,Subscribed,1
2/14/2013,Ringtone,UAE,Confirmation rejected,2
2/14/2013,Ringtone,UAE,Displayed confirmation,12
2/14/2013,Ringtone,UAE,Installed,20
2/14/2013,Ringtone,UAE,Launched,97
2/14/2013,Ringtone,UAE,Subscribed,10
2/14/2013,Video,Azerbaijan,Installed,19
2/14/2013,Video,Azerbaijan,Launched,39
2/14/2013,Video,Azerbaijan,Subscribed,15
2/14/2013,Video,Iraq,Installed,509
2/14/2013,Video,Iraq,Launched,1426
2/14/2013,Video,Iraq,Subscribed,496
2/14/2013,Video,Jordan,Installed,209
2/14/2013,Video,Jordan,Launched,578
2/14/2013,Video,Jordan,Subscribed,76
2/14/2013,Video,KSA,Installed,476
2/14/2013,Video,KSA,Launched,1541
2/14/2013,Video,KSA,Subscribed,402
2/14/2013,Video,Kuwait,Installed,10
2/14/2013,Video,Kuwait,Launched,44
2/14/2013,Video,Kuwait,Subscribed,8
2/14/2013,Video,Norway,Installed,1
2/14/2013,Video,Norway,Launched,2
2/14/2013,Video,Oman,Installed,305
2/14/2013,Video,Oman,Launched,814
2/14/2013,Video,Oman,Subscribed,204
2/14/2013,Video,Qatar,Installed,77
2/14/2013,Video,Qatar,Launched,247
2/14/2013,Video,Qatar,Subscribed,108
2/14/2013,Video,Russia,Launched,4
2/14/2013,Video,Sri lanka,Installed,225
2/14/2013,Video,Sri lanka,Launched,519
2/14/2013,Video,Sri lanka,Subscribed,265
2/14/2013,Video,Thailand,Installed,1
2/14/2013,Video,Thailand,Launched,2
2/14/2013,Video,UAE,Confirmation rejected,3
2/14/2013,Video,UAE,Displayed confirmation,24
2/14/2013,Video,UAE,Installed,28
2/14/2013,Video,UAE,Launched,111
2/14/2013,Video,UAE,Subscribed,21
2/14/2013,VIP Games,Iraq,Launched,16
2/14/2013,VIP Games,Jordan,Installed,35
2/14/2013,VIP Games,Jordan,Launched,94
2/14/2013,VIP Games,Jordan,Subscribed,16
2/14/2013,VIP Games,KSA,Launched,22
2/14/2013,VIP Games,Oman,Installed,147
2/14/2013,VIP Games,Oman,Launched,593
2/14/2013,VIP Games,Oman,Subscribed,85
2/14/2013,VIP Games,Qatar,Launched,10
2/14/2013,VIP Games,Qatar,Subscribed,3
2/14/2013,VIP Games,UAE,Confirmation rejected,11
2/14/2013,VIP Games,UAE,Displayed confirmation,33
2/14/2013,VIP Games,UAE,Installed,95
2/14/2013,VIP Games,UAE,Launched,318
2/14/2013,VIP Games,UAE,Subscribed,77
2/14/2013,WallPapers,Iraq,Launched,13
2/14/2013,WallPapers,Kuwait,Installed,10
2/14/2013,WallPapers,Kuwait,Launched,17
2/14/2013,WallPapers,Kuwait,Subscribed,6
2/14/2013,WallPapers,Oman,Installed,283
2/14/2013,WallPapers,Oman,Launched,726
2/14/2013,WallPapers,Oman,Subscribed,136
2/14/2013,WallPapers,Qatar,Installed,95
2/14/2013,WallPapers,Qatar,Launched,292
2/14/2013,WallPapers,Qatar,Subscribed,31
2/14/2013,WallPapers,Thailand,Launched,3
2/15/2013,Babelbay,Iraq,Installed,680
2/15/2013,Babelbay,Iraq,Launched,1854
2/15/2013,Babelbay,Iraq,Subscribed,483
2/15/2013,Babelbay,Jordan,Installed,318
2/15/2013,Babelbay,Jordan,Launched,1097
2/15/2013,Babelbay,Jordan,Subscribed,213
2/15/2013,Babelbay,Kenya,Installed,1
2/15/2013,Babelbay,Kenya,Launched,8
2/15/2013,Babelbay,Kenya,Subscribed,6
2/15/2013,Babelbay,KSA,Launched,10
2/15/2013,Babelbay,Kuwait,Installed,8
2/15/2013,Babelbay,Kuwait,Launched,16
2/15/2013,Babelbay,Kuwait,Subscribed,10
2/15/2013,Babelbay,Oman,Launched,4
2/15/2013,Babelbay,Qatar,Installed,273
2/15/2013,Babelbay,Qatar,Launched,689
2/15/2013,Babelbay,Qatar,Subscribed,147
2/15/2013,Babelbay,Sri lanka,Installed,1
2/15/2013,Babelbay,Sri lanka,Launched,3
2/15/2013,Babelbay,UAE,Confirmation rejected,10
2/15/2013,Babelbay,UAE,Displayed confirmation,28
2/15/2013,Babelbay,UAE,Installed,50
2/15/2013,Babelbay,UAE,Launched,182
2/15/2013,Babelbay,UAE,Subscribed,34
2/15/2013,Ringtone,Azerbaijan,Installed,31
2/15/2013,Ringtone,Azerbaijan,Launched,80
2/15/2013,Ringtone,Azerbaijan,Subscribed,30
2/15/2013,Ringtone,Iraq,Installed,634
2/15/2013,Ringtone,Iraq,Launched,1631
2/15/2013,Ringtone,Iraq,Subscribed,553
2/15/2013,Ringtone,Jordan,Launched,10
2/15/2013,Ringtone,Jordan,Subscribed,3
2/15/2013,Ringtone,KSA,Installed,34
2/15/2013,Ringtone,KSA,Launched,185
2/15/2013,Ringtone,KSA,Subscribed,58
2/15/2013,Ringtone,Kuwait,Installed,115
2/15/2013,Ringtone,Kuwait,Launched,314
2/15/2013,Ringtone,Kuwait,Subscribed,84
2/15/2013,Ringtone,Oman,Installed,347
2/15/2013,Ringtone,Oman,Launched,1112
2/15/2013,Ringtone,Oman,Subscribed,326
2/15/2013,Ringtone,Qatar,Installed,126
2/15/2013,Ringtone,Qatar,Launched,471
2/15/2013,Ringtone,Qatar,Subscribed,158
2/15/2013,Ringtone,Sri lanka,Launched,5
2/15/2013,Ringtone,Sri lanka,Subscribed,1
2/15/2013,Ringtone,UAE,Confirmation rejected,4
2/15/2013,Ringtone,UAE,Displayed confirmation,14
2/15/2013,Ringtone,UAE,Installed,16
2/15/2013,Ringtone,UAE,Launched,69
2/15/2013,Ringtone,UAE,Subscribed,11
2/15/2013,Video,Azerbaijan,Installed,28
2/15/2013,Video,Azerbaijan,Launched,57
2/15/2013,Video,Azerbaijan,Subscribed,22
2/15/2013,Video,Iraq,Installed,522
2/15/2013,Video,Iraq,Launched,1538
2/15/2013,Video,Iraq,Subscribed,518
2/15/2013,Video,Jordan,Installed,173
2/15/2013,Video,Jordan,Launched,477
2/15/2013,Video,Jordan,Subscribed,93
2/15/2013,Video,Kenya,Launched,1
2/15/2013,Video,KSA,Installed,445
2/15/2013,Video,KSA,Launched,1586
2/15/2013,Video,KSA,Subscribed,350
2/15/2013,Video,Kuwait,Installed,2
2/15/2013,Video,Kuwait,Launched,28
2/15/2013,Video,Kuwait,Subscribed,13
2/15/2013,Video,Oman,Installed,273
2/15/2013,Video,Oman,Launched,703
2/15/2013,Video,Oman,Subscribed,183
2/15/2013,Video,Qatar,Installed,104
2/15/2013,Video,Qatar,Launched,313
2/15/2013,Video,Qatar,Subscribed,132
2/15/2013,Video,Sri lanka,Installed,261
2/15/2013,Video,Sri lanka,Launched,648
2/15/2013,Video,Sri lanka,Subscribed,276
2/15/2013,Video,Thailand,Launched,2
2/15/2013,Video,UAE,Confirmation rejected,5
2/15/2013,Video,UAE,Displayed confirmation,17
2/15/2013,Video,UAE,Installed,19
2/15/2013,Video,UAE,Launched,82
2/15/2013,Video,UAE,Subscribed,15
2/15/2013,Video,Yemen,Launched,2
2/15/2013,VIP Games,Iraq,Launched,8
2/15/2013,VIP Games,Jordan,Installed,36
2/15/2013,VIP Games,Jordan,Launched,178
2/15/2013,VIP Games,Jordan,Subscribed,28
2/15/2013,VIP Games,KSA,Launched,36
2/15/2013,VIP Games,Kuwait,Launched,4
2/15/2013,VIP Games,Oman,Installed,209
2/15/2013,VIP Games,Oman,Launched,731
2/15/2013,VIP Games,Oman,Subscribed,128
2/15/2013,VIP Games,Qatar,Launched,3
2/15/2013,VIP Games,Qatar,Subscribed,1
2/15/2013,VIP Games,Sri lanka,Launched,1
2/15/2013,VIP Games,Thailand,Launched,1
2/15/2013,VIP Games,UAE,Confirmation rejected,15
2/15/2013,VIP Games,UAE,Displayed confirmation,65
2/15/2013,VIP Games,UAE,Installed,155
2/15/2013,VIP Games,UAE,Launched,525
2/15/2013,VIP Games,UAE,Subscribed,116
2/15/2013,WallPapers,Iraq,Launched,1
2/15/2013,WallPapers,Kuwait,Installed,4
2/15/2013,WallPapers,Kuwait,Launched,20
2/15/2013,WallPapers,Kuwait,Subscribed,1
2/15/2013,WallPapers,Oman,Installed,245
2/15/2013,WallPapers,Oman,Launched,716
2/15/2013,WallPapers,Oman,Subscribed,172
2/15/2013,WallPapers,Qatar,Installed,93
2/15/2013,WallPapers,Qatar,Launched,283
2/15/2013,WallPapers,Qatar,Subscribed,40
2/15/2013,WallPapers,UAE,Launched,2
2/16/2013,Babelbay,Iraq,Installed,545
2/16/2013,Babelbay,Iraq,Launched,1436
2/16/2013,Babelbay,Iraq,Subscribed,327
2/16/2013,Babelbay,Jordan,Installed,357
2/16/2013,Babelbay,Jordan,Launched,1164
2/16/2013,Babelbay,Jordan,Subscribed,230
2/16/2013,Babelbay,Kenya,Launched,3
2/16/2013,Babelbay,Kenya,Subscribed,2
2/16/2013,Babelbay,KSA,Launched,8
2/16/2013,Babelbay,Kuwait,Installed,4
2/16/2013,Babelbay,Kuwait,Launched,20
2/16/2013,Babelbay,Kuwait,Subscribed,2
2/16/2013,Babelbay,Oman,Installed,2
2/16/2013,Babelbay,Oman,Launched,10
2/16/2013,Babelbay,Qatar,Installed,352
2/16/2013,Babelbay,Qatar,Launched,998
2/16/2013,Babelbay,Qatar,Subscribed,212
2/16/2013,Babelbay,Sri lanka,Installed,1
2/16/2013,Babelbay,Sri lanka,Launched,2
2/16/2013,Babelbay,Sudan,Launched,1
2/16/2013,Babelbay,Thailand,Installed,2
2/16/2013,Babelbay,Thailand,Launched,3
2/16/2013,Babelbay,UAE,Confirmation rejected,7
2/16/2013,Babelbay,UAE,Displayed confirmation,23
2/16/2013,Babelbay,UAE,Installed,42
2/16/2013,Babelbay,UAE,Launched,158
2/16/2013,Babelbay,UAE,Subscribed,20
2/16/2013,Ringtone,Azerbaijan,Installed,36
2/16/2013,Ringtone,Azerbaijan,Launched,68
2/16/2013,Ringtone,Azerbaijan,Subscribed,22
2/16/2013,Ringtone,Iraq,Installed,762
2/16/2013,Ringtone,Iraq,Launched,1912
2/16/2013,Ringtone,Iraq,Subscribed,693
2/16/2013,Ringtone,Jordan,Launched,7
2/16/2013,Ringtone,Jordan,Subscribed,3
2/16/2013,Ringtone,KSA,Installed,41
2/16/2013,Ringtone,KSA,Launched,199
2/16/2013,Ringtone,KSA,Subscribed,57
2/16/2013,Ringtone,Kuwait,Installed,63
2/16/2013,Ringtone,Kuwait,Launched,184
2/16/2013,Ringtone,Kuwait,Subscribed,36
2/16/2013,Ringtone,Oman,Installed,341
2/16/2013,Ringtone,Oman,Launched,1046
2/16/2013,Ringtone,Oman,Subscribed,311
2/16/2013,Ringtone,Qatar,Installed,103
2/16/2013,Ringtone,Qatar,Launched,388
2/16/2013,Ringtone,Qatar,Subscribed,128
2/16/2013,Ringtone,Russia,Launched,1
2/16/2013,Ringtone,Sri lanka,Launched,21
2/16/2013,Ringtone,Sri lanka,Subscribed,6
2/16/2013,Ringtone,UAE,Confirmation rejected,5
2/16/2013,Ringtone,UAE,Displayed confirmation,10
2/16/2013,Ringtone,UAE,Installed,18
2/16/2013,Ringtone,UAE,Launched,49
2/16/2013,Ringtone,UAE,Subscribed,5
2/16/2013,Video,Azerbaijan,Installed,27
2/16/2013,Video,Azerbaijan,Launched,53
2/16/2013,Video,Azerbaijan,Subscribed,19
2/16/2013,Video,Iraq,Installed,637
2/16/2013,Video,Iraq,Launched,1649
2/16/2013,Video,Iraq,Subscribed,574
2/16/2013,Video,Jordan,Installed,109
2/16/2013,Video,Jordan,Launched,388
2/16/2013,Video,Jordan,Subscribed,106
2/16/2013,Video,KSA,Installed,526
2/16/2013,Video,KSA,Launched,1555
2/16/2013,Video,KSA,Subscribed,402
2/16/2013,Video,Kuwait,Installed,15
2/16/2013,Video,Kuwait,Launched,38
2/16/2013,Video,Kuwait,Subscribed,14
2/16/2013,Video,Oman,Installed,279
2/16/2013,Video,Oman,Launched,723
2/16/2013,Video,Oman,Subscribed,176
2/16/2013,Video,Qatar,Installed,111
2/16/2013,Video,Qatar,Launched,366
2/16/2013,Video,Qatar,Subscribed,134
2/16/2013,Video,Sri lanka,Installed,286
2/16/2013,Video,Sri lanka,Launched,739
2/16/2013,Video,Sri lanka,Subscribed,317
2/16/2013,Video,Sudan,Launched,1
2/16/2013,Video,Thailand,Installed,1
2/16/2013,Video,UAE,Confirmation rejected,4
2/16/2013,Video,UAE,Displayed confirmation,21
2/16/2013,Video,UAE,Installed,32
2/16/2013,Video,UAE,Launched,127
2/16/2013,Video,UAE,Subscribed,20
2/16/2013,VIP Games,Iraq,Launched,3
2/16/2013,VIP Games,Jordan,Installed,35
2/16/2013,VIP Games,Jordan,Launched,183
2/16/2013,VIP Games,Jordan,Subscribed,26
2/16/2013,VIP Games,KSA,Launched,21
2/16/2013,VIP Games,Kuwait,Installed,2
2/16/2013,VIP Games,Kuwait,Launched,3
2/16/2013,VIP Games,Kuwait,Subscribed,1
2/16/2013,VIP Games,Oman,Installed,267
2/16/2013,VIP Games,Oman,Launched,720
2/16/2013,VIP Games,Oman,Subscribed,158
2/16/2013,VIP Games,Qatar,Launched,6
2/16/2013,VIP Games,Qatar,Subscribed,2
2/16/2013,VIP Games,Russia,Launched,1
2/16/2013,VIP Games,Sri lanka,Launched,3
2/16/2013,VIP Games,UAE,Confirmation rejected,8
2/16/2013,VIP Games,UAE,Displayed confirmation,62
2/16/2013,VIP Games,UAE,Installed,148
2/16/2013,VIP Games,UAE,Launched,420
2/16/2013,VIP Games,UAE,Subscribed,120
2/16/2013,WallPapers,Kuwait,Installed,24
2/16/2013,WallPapers,Kuwait,Launched,52
2/16/2013,WallPapers,Kuwait,Subscribed,9
2/16/2013,WallPapers,Oman,Installed,311
2/16/2013,WallPapers,Oman,Launched,828
2/16/2013,WallPapers,Oman,Subscribed,185
2/16/2013,WallPapers,Qatar,Installed,79
2/16/2013,WallPapers,Qatar,Launched,248
2/16/2013,WallPapers,Qatar,Subscribed,18
2/17/2013,Babelbay,Iraq,Installed,492
2/17/2013,Babelbay,Iraq,Launched,1390
2/17/2013,Babelbay,Iraq,Subscribed,345
2/17/2013,Babelbay,Jordan,Installed,315
2/17/2013,Babelbay,Jordan,Launched,1082
2/17/2013,Babelbay,Jordan,Subscribed,189
2/17/2013,Babelbay,Kenya,Launched,1
2/17/2013,Babelbay,Kenya,Subscribed,1
2/17/2013,Babelbay,KSA,Launched,9
2/17/2013,Babelbay,Kuwait,Installed,1
2/17/2013,Babelbay,Kuwait,Launched,2
2/17/2013,Babelbay,Qatar,Installed,276
2/17/2013,Babelbay,Qatar,Launched,901
2/17/2013,Babelbay,Qatar,Subscribed,177
2/17/2013,Babelbay,UAE,Confirmation rejected,2
2/17/2013,Babelbay,UAE,Displayed confirmation,17
2/17/2013,Babelbay,UAE,Installed,46
2/17/2013,Babelbay,UAE,Launched,189
2/17/2013,Babelbay,UAE,Subscribed,37
2/17/2013,Ringtone,Azerbaijan,Installed,32
2/17/2013,Ringtone,Azerbaijan,Launched,74
2/17/2013,Ringtone,Azerbaijan,Subscribed,24
2/17/2013,Ringtone,Iraq,Installed,625
2/17/2013,Ringtone,Iraq,Launched,1591
2/17/2013,Ringtone,Iraq,Subscribed,562
2/17/2013,Ringtone,Jordan,Launched,9
2/17/2013,Ringtone,Jordan,Subscribed,4
2/17/2013,Ringtone,KSA,Installed,50
2/17/2013,Ringtone,KSA,Launched,184
2/17/2013,Ringtone,KSA,Subscribed,44
2/17/2013,Ringtone,Kuwait,Installed,43
2/17/2013,Ringtone,Kuwait,Launched,142
2/17/2013,Ringtone,Kuwait,Subscribed,43
2/17/2013,Ringtone,Oman,Installed,333
2/17/2013,Ringtone,Oman,Launched,945
2/17/2013,Ringtone,Oman,Subscribed,269
2/17/2013,Ringtone,Qatar,Installed,97
2/17/2013,Ringtone,Qatar,Launched,389
2/17/2013,Ringtone,Qatar,Subscribed,122
2/17/2013,Ringtone,Sri lanka,Installed,2
2/17/2013,Ringtone,Sri lanka,Launched,16
2/17/2013,Ringtone,Sri lanka,Subscribed,6
2/17/2013,Ringtone,UAE,Confirmation rejected,4
2/17/2013,Ringtone,UAE,Displayed confirmation,8
2/17/2013,Ringtone,UAE,Installed,13
2/17/2013,Ringtone,UAE,Launched,65
2/17/2013,Ringtone,UAE,Subscribed,5
2/17/2013,Video,Azerbaijan,Installed,33
2/17/2013,Video,Azerbaijan,Launched,66
2/17/2013,Video,Azerbaijan,Subscribed,22
2/17/2013,Video,Iraq,Installed,537
2/17/2013,Video,Iraq,Launched,1457
2/17/2013,Video,Iraq,Subscribed,470
2/17/2013,Video,Jordan,Installed,93
2/17/2013,Video,Jordan,Launched,361
2/17/2013,Video,Jordan,Subscribed,105
2/17/2013,Video,KSA,Installed,675
2/17/2013,Video,KSA,Launched,1898
2/17/2013,Video,KSA,Subscribed,437
2/17/2013,Video,Kuwait,Installed,19
2/17/2013,Video,Kuwait,Launched,55
2/17/2013,Video,Kuwait,Subscribed,11
2/17/2013,Video,Oman,Installed,226
2/17/2013,Video,Oman,Launched,626
2/17/2013,Video,Oman,Subscribed,146
2/17/2013,Video,Qatar,Installed,71
2/17/2013,Video,Qatar,Launched,256
2/17/2013,Video,Qatar,Subscribed,96
2/17/2013,Video,Sri lanka,Installed,235
2/17/2013,Video,Sri lanka,Launched,638
2/17/2013,Video,Sri lanka,Subscribed,259
2/17/2013,Video,Thailand,Installed,2
2/17/2013,Video,Thailand,Launched,4
2/17/2013,Video,UAE,Confirmation rejected,6
2/17/2013,Video,UAE,Displayed confirmation,23
2/17/2013,Video,UAE,Installed,18
2/17/2013,Video,UAE,Launched,86
2/17/2013,Video,UAE,Subscribed,17
2/17/2013,VIP Games,Azerbaijan,Launched,2
2/17/2013,VIP Games,Iraq,Launched,13
2/17/2013,VIP Games,Jordan,Installed,32
2/17/2013,VIP Games,Jordan,Launched,122
2/17/2013,VIP Games,Jordan,Subscribed,14
2/17/2013,VIP Games,KSA,Launched,19
2/17/2013,VIP Games,Kuwait,Installed,1
2/17/2013,VIP Games,Kuwait,Launched,3
2/17/2013,VIP Games,Kuwait,Subscribed,2
2/17/2013,VIP Games,Oman,Installed,173
2/17/2013,VIP Games,Oman,Launched,551
2/17/2013,VIP Games,Oman,Subscribed,103
2/17/2013,VIP Games,Qatar,Launched,8
2/17/2013,VIP Games,UAE,Confirmation rejected,10
2/17/2013,VIP Games,UAE,Displayed confirmation,29
2/17/2013,VIP Games,UAE,Installed,91
2/17/2013,VIP Games,UAE,Launched,303
2/17/2013,VIP Games,UAE,Subscribed,64
2/17/2013,WallPapers,Iraq,Launched,4
2/17/2013,WallPapers,KSA,Installed,1
2/17/2013,WallPapers,KSA,Launched,2
2/17/2013,WallPapers,Kuwait,Installed,4
2/17/2013,WallPapers,Kuwait,Launched,21
2/17/2013,WallPapers,Kuwait,Subscribed,6
2/17/2013,WallPapers,Oman,Installed,320
2/17/2013,WallPapers,Oman,Launched,800
2/17/2013,WallPapers,Oman,Subscribed,164
2/17/2013,WallPapers,Qatar,Installed,73
2/17/2013,WallPapers,Qatar,Launched,221
2/17/2013,WallPapers,Qatar,Subscribed,23
2/17/2013,WallPapers,UAE,Launched,2
2/18/2013,Babelbay,Iraq,Installed,506
2/18/2013,Babelbay,Iraq,Launched,1287
2/18/2013,Babelbay,Iraq,Subscribed,338
2/18/2013,Babelbay,Jordan,Installed,349
2/18/2013,Babelbay,Jordan,Launched,1193
2/18/2013,Babelbay,Jordan,Subscribed,227
2/18/2013,Babelbay,Kenya,Installed,1
2/18/2013,Babelbay,Kenya,Launched,13
2/18/2013,Babelbay,Kenya,Subscribed,12
2/18/2013,Babelbay,KSA,Installed,1
