Wurfl_Id,wurfl_device_id,wurfl_fall_back,brand_name,model_name,marketing_name,SubMethod_Displayed,SubMethod_SubscribedTo,SubMethod,Visits,Visits_ToOperatorSelection,Visits_ToOperatorSelectionOnly,Submission_OperatorSelection,Visits_ToLandingPage,Submissions,Subscribers,device_os,device_os_version,release_date,mobile_browser
10867,nokia_6210_ver1_sub0413,nokia_6210_ver1_sub0301,Nokia,6210,Navigator,3,NULL,CLICKTAG,4,0,0,0,4,0,0,Symbian OS,9.3,2008_february,Nokia
10867,nokia_6210_ver1_sub0413,nokia_6210_ver1_sub0301,Nokia,6210,Navigator,3,3,CLICKTAG,1,0,0,0,1,1,1,Symbian OS,9.3,2008_february,Nokia
10868,nokia_6220c_ver1_submoz10413,nokia_6220c_ver1_submoz10346,Nokia,6220 classic,Classic,NULL,NULL,NULL,3,0,0,0,3,0,0,Symbian OS,9.3,2008_february,Safari
10868,nokia_6220c_ver1_submoz10413,nokia_6220c_ver1_submoz10346,Nokia,6220 classic,Classic,3,NULL,CLICKTAG,18,0,0,0,18,0,0,Symbian OS,9.3,2008_february,Safari
10869,nokia_5630expressmusic_ver1_sub011020,nokia_5630expressmusic_ver1,Nokia,5630,XpressMusic,3,NULL,CLICKTAG,5,0,0,0,5,0,0,Symbian OS,,2009_june,Safari
10869,nokia_5630expressmusic_ver1_sub011020,nokia_5630expressmusic_ver1,Nokia,5630,XpressMusic,NULL,NULL,NULL,9,0,0,0,9,0,0,Symbian OS,,2009_june,Safari
10872,nokia_2760_ver1_sub0561,nokia_2760_ver1,Nokia,2760,,3,NULL,CLICKTAG,3,0,0,0,3,0,0,,,2007_may,Nokia
10872,nokia_2760_ver1_sub0561,nokia_2760_ver1,Nokia,2760,,NULL,NULL,NULL,3,0,0,0,3,0,0,,,2007_may,Nokia
10873,nokia_n96_ver1_sub200,nokia_n96_ver1,Nokia,N96,,NULL,NULL,NULL,2,0,0,0,2,0,0,Symbian OS,9.3,2008_february,Safari
10873,nokia_n96_ver1_sub200,nokia_n96_ver1,Nokia,N96,,3,NULL,CLICKTAG,4,0,0,0,4,0,0,Symbian OS,9.3,2008_february,Safari
10877,nokia_e63_ver1_sub10021110,nokia_e63_ver1,Nokia,E63,,NULL,NULL,NULL,10,0,0,0,10,0,0,Symbian OS,,2008_november,Safari
10877,nokia_e63_ver1_sub10021110,nokia_e63_ver1,Nokia,E63,,3,NULL,CLICKTAG,10,0,0,0,10,0,0,Symbian OS,,2008_november,Safari
10890,apple_iphone_ver3_sub7a341_enus,apple_iphone_ver3,Apple,iPhone,,11,NULL,WAPPIN,2,0,0,0,2,0,0,iPhone OS,3,2009_june,Safari
10912,nokia_n97_ver1_sub100012,nokia_n97_ver1,Nokia,N97,,3,3,CLICKTAG,1,0,0,0,1,1,1,Symbian OS,9.4,2008_december,Safari
10912,nokia_n97_ver1_sub100012,nokia_n97_ver1,Nokia,N97,,NULL,NULL,NULL,10,0,0,0,10,0,0,Symbian OS,9.4,2008_december,Safari
10925,nokia_n86_ver1,nokia_n85_ver1,Nokia,N86 8MP,,3,NULL,CLICKTAG,156,0,0,0,156,0,0,Symbian OS,9.3,2009_february,Safari
10925,nokia_n86_ver1,nokia_n85_ver1,Nokia,N86 8MP,,NULL,NULL,NULL,260,0,0,0,260,0,0,Symbian OS,9.3,2009_february,Safari
10925,nokia_n86_ver1,nokia_n85_ver1,Nokia,N86 8MP,,3,3,CLICKTAG,12,0,0,0,12,12,12,Symbian OS,9.3,2009_february,Safari
10929,nokia_n78_ver1_sub121002,nokia_n78_ver1,Nokia,N78,,NULL,NULL,NULL,8,0,0,0,8,0,0,Symbian OS,9.3,2008_february,Safari
10929,nokia_n78_ver1_sub121002,nokia_n78_ver1,Nokia,N78,,3,3,CLICKTAG,1,0,0,0,1,1,1,Symbian OS,9.3,2008_february,Safari
10929,nokia_n78_ver1_sub121002,nokia_n78_ver1,Nokia,N78,,3,NULL,CLICKTAG,13,0,0,0,13,0,0,Symbian OS,9.3,2008_february,Safari
10931,nokia_6700c_ver1_2,nokia_6700c_ver1,Nokia,6700 classic,,NULL,NULL,NULL,24,0,0,0,24,0,0,,,2009_january,Nokia
10931,nokia_6700c_ver1_2,nokia_6700c_ver1,Nokia,6700 classic,,9,NULL,JAVA_APP,81,0,0,0,81,0,0,,,2009_january,Nokia
10931,nokia_6700c_ver1_2,nokia_6700c_ver1,Nokia,6700 classic,,9,9,JAVA_APP,15,0,0,0,15,15,15,,,2009_january,Nokia
10942,nokia_6220c_ver1_submoz10515,nokia_6220c_ver1_submoz10413,Nokia,6220 classic,Classic,3,3,CLICKTAG,2,0,0,0,2,2,2,Symbian OS,9.3,2008_february,Safari
10942,nokia_6220c_ver1_submoz10515,nokia_6220c_ver1_submoz10413,Nokia,6220 classic,Classic,NULL,NULL,NULL,31,0,0,0,31,0,0,Symbian OS,9.3,2008_february,Safari
10942,nokia_6220c_ver1_submoz10515,nokia_6220c_ver1_submoz10413,Nokia,6220 classic,Classic,3,NULL,CLICKTAG,51,0,0,0,51,0,0,Symbian OS,9.3,2008_february,Safari
10943,nokia_e75_ver1_sub11048125,nokia_e75_ver1_sub1004878,Nokia,E75,E75,3,NULL,CLICKTAG,2,0,0,0,2,0,0,Symbian OS,9.3,2009_february,Safari
10944,nokia_n78_ver1_sub111043,nokia_n78_ver1,Nokia,N78,,NULL,NULL,NULL,1,0,0,0,1,0,0,Symbian OS,9.3,2008_february,Safari
10944,nokia_n78_ver1_sub111043,nokia_n78_ver1,Nokia,N78,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,Symbian OS,9.3,2008_february,Safari
10946,nokia_n96_ver1_sub1300,nokia_n96_ver1,Nokia,N96,,3,3,CLICKTAG,2,0,0,0,2,2,2,Symbian OS,9.3,2008_february,Safari
10946,nokia_n96_ver1_sub1300,nokia_n96_ver1,Nokia,N96,,3,NULL,CLICKTAG,16,0,0,0,16,0,0,Symbian OS,9.3,2008_february,Safari
10946,nokia_n96_ver1_sub1300,nokia_n96_ver1,Nokia,N96,,NULL,NULL,NULL,25,0,0,0,25,0,0,Symbian OS,9.3,2008_february,Safari
10951,htc_dream_ver1_suban15,htc_dream_ver1,HTC,Dream,,11,NULL,WAPPIN,2,0,0,0,2,0,0,Android,1.5,2008_september,Android Webkit
10959,nokia_n82_ver1_sub310016,nokia_n82_ver1_sub300019,Nokia,N82,,3,NULL,CLICKTAG,43,0,0,0,43,0,0,Symbian OS,9.2,2007_november,Safari
10959,nokia_n82_ver1_sub310016,nokia_n82_ver1_sub300019,Nokia,N82,,3,3,CLICKTAG,3,0,0,0,3,3,3,Symbian OS,9.2,2007_november,Safari
10959,nokia_n82_ver1_sub310016,nokia_n82_ver1_sub300019,Nokia,N82,,NULL,NULL,NULL,61,0,0,0,61,0,0,Symbian OS,9.2,2007_november,Safari
10973,nokia_e71_ver1_sub130021012,nokia_e71_ver1,Nokia,E71,,NULL,NULL,NULL,9,0,0,0,9,0,0,Symbian OS,9.2,2008_june,Safari
10973,nokia_e71_ver1_sub130021012,nokia_e71_ver1,Nokia,E71,,3,NULL,CLICKTAG,20,0,0,0,20,0,0,Symbian OS,9.2,2008_june,Safari
10975,nokia_e51_ver1_sub140034011,nokia_e51_ver1,Nokia,E51,,3,NULL,CLICKTAG,9,0,0,0,9,0,0,Symbian OS,9.2,2007_september,Nokia
10975,nokia_e51_ver1_sub140034011,nokia_e51_ver1,Nokia,E51,,NULL,NULL,NULL,6,0,0,0,6,0,0,Symbian OS,9.2,2007_september,Nokia
10976,samsung_i8910_ver1_sub30,samsung_i8910_ver1,Samsung,GT-I8910,Omnia HD,NULL,NULL,NULL,6,0,0,0,6,0,0,Symbian OS,9.4,2009_june,Safari
10976,samsung_i8910_ver1_sub30,samsung_i8910_ver1,Samsung,GT-I8910,Omnia HD,3,NULL,CLICKTAG,1,0,0,0,1,0,0,Symbian OS,9.4,2009_june,Safari
10982,nokia_6760s_ver1,nokia_generic_series60_dp30_webkit,Nokia,6760 slide,,3,NULL,CLICKTAG,9,0,0,0,9,0,0,Symbian OS,,2009_july,Nokia
10982,nokia_6760s_ver1,nokia_generic_series60_dp30_webkit,Nokia,6760 slide,,NULL,NULL,NULL,1,0,0,0,1,0,0,Symbian OS,,2009_july,Nokia
10982,nokia_6760s_ver1,nokia_generic_series60_dp30_webkit,Nokia,6760 slide,,3,3,CLICKTAG,2,0,0,0,2,2,2,Symbian OS,,2009_july,Nokia
10985,nokia_6303c_ver1,nokia_generic_series40_dp60,Nokia,6303,Classic,NULL,NULL,NULL,11,0,0,0,11,0,0,,,2009_january,Safari
10985,nokia_6303c_ver1,nokia_generic_series40_dp60,Nokia,6303,Classic,9,6,JAVA_APP>SMS_DIRECT,1,0,0,0,1,1,1,,,2009_january,Safari
10985,nokia_6303c_ver1,nokia_generic_series40_dp60,Nokia,6303,Classic,9,9,JAVA_APP,3,0,0,0,3,3,3,,,2009_january,Safari
10985,nokia_6303c_ver1,nokia_generic_series40_dp60,Nokia,6303,Classic,9,NULL,JAVA_APP,24,0,0,0,24,0,0,,,2009_january,Safari
11001,nokia_n79_ver1_120174,nokia_n79_ver1,Nokia,N79,,3,3,CLICKTAG,2,0,0,0,2,2,2,Symbian OS,,2008_august,Safari
11001,nokia_n79_ver1_120174,nokia_n79_ver1,Nokia,N79,,3,NULL,CLICKTAG,24,0,0,0,24,0,0,Symbian OS,,2008_august,Safari
11001,nokia_n79_ver1_120174,nokia_n79_ver1,Nokia,N79,,NULL,NULL,NULL,23,0,0,0,23,0,0,Symbian OS,,2008_august,Safari
11008,nokia_n79_ver1_111049,nokia_n79_ver1,Nokia,N79,,3,NULL,CLICKTAG,5,0,0,0,5,0,0,Symbian OS,,2008_august,Safari
11008,nokia_n79_ver1_111049,nokia_n79_ver1,Nokia,N79,,NULL,NULL,NULL,18,0,0,0,18,0,0,Symbian OS,,2008_august,Safari
11009,samsung_s8000_ver1,generic_dolfin,Samsung,GT-S8000,Jet,3,NULL,CLICKTAG,1,0,0,0,1,0,0,,,2009_july,Dolfin/Jasmine Webkit
11010,nokia_n86_ver1_sub111043,nokia_n86_ver1,Nokia,N86 8MP,,NULL,NULL,NULL,16,0,0,0,16,0,0,Symbian OS,9.3,2009_february,Safari
11010,nokia_n86_ver1_sub111043,nokia_n86_ver1,Nokia,N86 8MP,,3,3,CLICKTAG,1,0,0,0,1,1,1,Symbian OS,9.3,2009_february,Safari
11010,nokia_n86_ver1_sub111043,nokia_n86_ver1,Nokia,N86 8MP,,3,NULL,CLICKTAG,10,0,0,0,10,0,0,Symbian OS,9.3,2009_february,Safari
11011,nokia_n97_ver1_sub1110021,nokia_n97_ver1,Nokia,N97,,3,NULL,CLICKTAG,3,0,0,0,3,0,0,Symbian OS,9.4,2008_december,Safari
11011,nokia_n97_ver1_sub1110021,nokia_n97_ver1,Nokia,N97,,NULL,NULL,NULL,3,0,0,0,3,0,0,Symbian OS,9.4,2008_december,Safari
11014,nokia_e71_ver1_sub120021118,nokia_e71_ver1,Nokia,E71,,3,NULL,CLICKTAG,3,0,0,0,3,0,0,Symbian OS,9.2,2008_june,Safari
11014,nokia_e71_ver1_sub120021118,nokia_e71_ver1,Nokia,E71,,NULL,NULL,NULL,6,0,0,0,6,0,0,Symbian OS,9.2,2008_june,Safari
11014,nokia_e71_ver1_sub120021118,nokia_e71_ver1,Nokia,E71,,3,3,CLICKTAG,2,0,0,0,2,2,2,Symbian OS,9.2,2008_june,Safari
11031,nokia_3120c_ver1_sub0941,nokia_3120c_ver1,Nokia,3120 classic,Classic,NULL,NULL,NULL,3,0,0,0,3,0,0,,,2008_february,Nokia
11031,nokia_3120c_ver1_sub0941,nokia_3120c_ver1,Nokia,3120 classic,Classic,3,NULL,CLICKTAG,9,0,0,0,9,0,0,,,2008_february,Nokia
11037,nokia_n81_ver1_sub1200056,nokia_n81_ver1,Nokia,N81,,NULL,NULL,NULL,1,0,0,0,1,0,0,Symbian OS,9.2,2007_august,Safari
11038,samsung_gt_s5230_ver1,generic_dolfin,Samsung,GT-S5230,Star,3,NULL,CLICKTAG,2,0,0,0,2,0,0,,,2009_july,Dolfin/Jasmine Webkit
11045,nokia_n95_ver1_sub100018_full,nokia_n95_ver1_sub100018,Nokia,N95,,NULL,NULL,NULL,4,0,0,0,4,0,0,Symbian OS,9.2,2006_september,Safari
11045,nokia_n95_ver1_sub100018_full,nokia_n95_ver1_sub100018,Nokia,N95,,3,NULL,CLICKTAG,5,0,0,0,5,0,0,Symbian OS,9.2,2006_september,Safari
11048,nokia_n85_ver1_sub30019,nokia_n85_ver1,Nokia,N85,,NULL,NULL,NULL,13,0,0,0,13,0,0,Symbian OS,9.3,2008_august,Safari
11048,nokia_n85_ver1_sub30019,nokia_n85_ver1,Nokia,N85,,3,NULL,CLICKTAG,12,0,0,0,12,0,0,Symbian OS,9.3,2008_august,Safari
11067,nokia_7510_supernova_ver1_sub0380,nokia_7510_supernova_ver1,Nokia,7510,Supernova,3,NULL,CLICKTAG,1,0,0,0,1,0,0,,,2008_june,Safari
11068,nokia_n79_ver1_130019,nokia_n79_ver1,Nokia,N79,,3,3,CLICKTAG,3,0,0,0,3,3,3,Symbian OS,,2008_august,Safari
11068,nokia_n79_ver1_130019,nokia_n79_ver1,Nokia,N79,,3,NULL,CLICKTAG,81,0,0,0,81,0,0,Symbian OS,,2008_august,Safari
11068,nokia_n79_ver1_130019,nokia_n79_ver1,Nokia,N79,,NULL,NULL,NULL,101,0,0,0,101,0,0,Symbian OS,,2008_august,Safari
11074,nokia_5800d_ver1_sub300011,nokia_5800d_ver1,Nokia,5800 XpressMusic,XpressMusic,NULL,NULL,NULL,4,0,0,0,4,0,0,Symbian OS,9.4,2008_october,Safari
11074,nokia_5800d_ver1_sub300011,nokia_5800d_ver1,Nokia,5800 XpressMusic,XpressMusic,3,3,CLICKTAG,1,0,0,0,1,1,1,Symbian OS,9.4,2008_october,Safari
11074,nokia_5800d_ver1_sub300011,nokia_5800d_ver1,Nokia,5800 XpressMusic,XpressMusic,3,NULL,CLICKTAG,7,0,0,0,7,0,0,Symbian OS,9.4,2008_october,Safari
11084,apple_iphone_ver3_0_1,apple_iphone_ver3,Apple,iPhone,,11,NULL,WAPPIN,1,0,0,0,1,0,0,iPhone OS,3.0.1,2009_june,Safari
11085,nokia_n78_ver1_sub30011,nokia_n78_ver1,Nokia,N78,,NULL,NULL,NULL,2,0,0,0,2,0,0,Symbian OS,9.3,2008_february,Safari
11085,nokia_n78_ver1_sub30011,nokia_n78_ver1,Nokia,N78,,3,NULL,CLICKTAG,3,0,0,0,3,0,0,Symbian OS,9.3,2008_february,Safari
11087,nokia_6720_ver1_sub012008,nokia_6720_ver1,Nokia,6720,,3,NULL,CLICKTAG,7,0,0,0,7,0,0,Symbian OS,9.3,2009_february,Nokia
11087,nokia_6720_ver1_sub012008,nokia_6720_ver1,Nokia,6720,,NULL,NULL,NULL,6,0,0,0,6,0,0,Symbian OS,9.3,2009_february,Nokia
11088,nokia_e66_ver1_sub30021012,nokia_e66_ver1,Nokia,E66,,NULL,NULL,NULL,29,0,0,0,29,0,0,Symbian OS,9.2,2008_june,Safari
11088,nokia_e66_ver1_sub30021012,nokia_e66_ver1,Nokia,E66,,3,3,CLICKTAG,2,0,0,0,2,2,2,Symbian OS,9.2,2008_june,Safari
11088,nokia_e66_ver1_sub30021012,nokia_e66_ver1,Nokia,E66,,3,NULL,CLICKTAG,19,0,0,0,19,0,0,Symbian OS,9.2,2008_june,Safari
11090,nokia_n97_ver1_sub120024,nokia_n97_ver1,Nokia,N97,,3,3,CLICKTAG,1,0,0,0,1,1,1,Symbian OS,9.4,2008_december,Safari
11090,nokia_n97_ver1_sub120024,nokia_n97_ver1,Nokia,N97,,NULL,NULL,NULL,9,0,0,0,9,0,0,Symbian OS,9.4,2008_december,Safari
11090,nokia_n97_ver1_sub120024,nokia_n97_ver1,Nokia,N97,,3,NULL,CLICKTAG,14,0,0,0,14,0,0,Symbian OS,9.4,2008_december,Safari
11093,nokia_n95_ver1_sub_8gb_300018,nokia_n95_8gb_ver1,Nokia,N95 8GB,,3,3,CLICKTAG,27,0,0,0,27,27,27,Symbian OS,9.2,2007_august,Safari
11093,nokia_n95_ver1_sub_8gb_300018,nokia_n95_8gb_ver1,Nokia,N95 8GB,,NULL,NULL,NULL,233,0,0,0,233,0,0,Symbian OS,9.2,2007_august,Safari
11093,nokia_n95_ver1_sub_8gb_300018,nokia_n95_8gb_ver1,Nokia,N95 8GB,,3,NULL,CLICKTAG,258,0,0,0,258,0,0,Symbian OS,9.2,2007_august,Safari
11095,nokia_5530_xpressmusic_ver1,nokia_generic_series60_dp50,Nokia,5530,XpressMusic,NULL,NULL,NULL,6,0,0,0,6,0,0,Symbian OS,9.4,2009_june,Safari
11095,nokia_5530_xpressmusic_ver1,nokia_generic_series60_dp50,Nokia,5530,XpressMusic,3,NULL,CLICKTAG,4,0,0,0,4,0,0,Symbian OS,9.4,2009_june,Safari
11098,nokia_e55_ver1_sub021013,nokia_e55_ver1,Nokia,E55,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,Symbian OS,,2009_february,Safari
11098,nokia_e55_ver1_sub021013,nokia_e55_ver1,Nokia,E55,,NULL,NULL,NULL,1,0,0,0,1,0,0,Symbian OS,,2009_february,Safari
11126,htc_touch_pro2_ver1_subopera95,htc_touch_pro2_ver1,HTC,Touch Pro2 T7373,Rhodium 100,3,NULL,CLICKTAG,1,0,0,0,1,0,0,Windows Mobile OS,6.1,2009_january,Opera
11165,htc_magic_ver1_subua,htc_magic_ver1,HTC,Magic,,11,NULL,WAPPIN,1,0,0,0,1,0,0,Android,1.5,2009_april,Android Webkit
11188,blackberry8520_ver1,blackberry_generic_ver4_sub60,RIM,BlackBerry 8520,Curve,9,NULL,JAVA_APP,1,0,0,0,1,0,0,RIM OS,4.6.1,2009_august,BlackBerry
11188,blackberry8520_ver1,blackberry_generic_ver4_sub60,RIM,BlackBerry 8520,Curve,NULL,NULL,NULL,2,0,0,0,2,0,0,RIM OS,4.6.1,2009_august,BlackBerry
11195,nokia_2700c_ver1,nokia_generic_series40_dp50,Nokia,2700 classic,,NULL,NULL,NULL,35,0,0,0,35,0,0,,,2009_january,Nokia
11195,nokia_2700c_ver1,nokia_generic_series40_dp50,Nokia,2700 classic,,9,NULL,JAVA_APP,223,0,0,0,223,0,0,,,2009_january,Nokia
11195,nokia_2700c_ver1,nokia_generic_series40_dp50,Nokia,2700 classic,,9,9,JAVA_APP,71,0,0,0,71,71,71,,,2009_january,Nokia
11196,samsung_c3053_ver1,opwv_v62_generic,Samsung,C3053,,3,NULL,CLICKTAG,2,0,0,0,2,0,0,,,2009_august,Openwave Mobile Browser
11201,samsung_gt_s5233a_ver1,samsung_gt_s5233w_ver1,Samsung,GT S5233A,Star,NULL,NULL,NULL,10,0,0,0,10,0,0,,,2009_august,Dolfin/Jasmine Webkit
11201,samsung_gt_s5233a_ver1,samsung_gt_s5233w_ver1,Samsung,GT S5233A,Star,3,NULL,CLICKTAG,43,0,0,0,43,0,0,,,2009_august,Dolfin/Jasmine Webkit
11201,samsung_gt_s5233a_ver1,samsung_gt_s5233w_ver1,Samsung,GT S5233A,Star,3,3,CLICKTAG,3,0,0,0,3,3,3,,,2009_august,Dolfin/Jasmine Webkit
11203,samsung_gt_s5233w_ver1,generic_dolfin,Samsung,GT S5233W,,3,NULL,CLICKTAG,5,0,0,0,5,0,0,,,2009_august,Dolfin/Jasmine Webkit
11203,samsung_gt_s5233w_ver1,generic_dolfin,Samsung,GT S5233W,,NULL,NULL,NULL,2,0,0,0,2,0,0,,,2009_august,Dolfin/Jasmine Webkit
11213,htc_magic_ver1_cupcake_subua,htc_magic_ver1_cupcake,HTC,Magic,,16,NULL,GooglePlay,1,0,0,0,1,0,0,Android,1.5,2009_april,Android Webkit
11213,htc_magic_ver1_cupcake_subua,htc_magic_ver1_cupcake,HTC,Magic,,11,NULL,WAPPIN,3,0,0,0,3,0,0,Android,1.5,2009_april,Android Webkit
11217,htc_a6277_ver1,generic_android_ver1_5,HTC,6277,,11,NULL,WAPPIN,1,0,0,0,1,0,0,Android,1.5,2009_august,Android Webkit
11236,samsung_gt_b7610_ver1_subopera,samsung_gt_b7610_ver1,Samsung,GT-B7610,Louvre,3,NULL,CLICKTAG,1,0,0,0,1,0,0,Windows Mobile OS,6.1,2009_august,Opera
11238,nokia_6710navigator_ver1,nokia_generic_series60_dp30_webkit,Nokia,6710,Navigator,3,NULL,CLICKTAG,16,0,0,0,16,0,0,Symbian OS,9.3,2009_february,Safari
11238,nokia_6710navigator_ver1,nokia_generic_series60_dp30_webkit,Nokia,6710,Navigator,NULL,NULL,NULL,27,0,0,0,27,0,0,Symbian OS,9.3,2009_february,Safari
11244,nokia_e71_ver1_sub40021004,nokia_e71_ver1,Nokia,E71,,NULL,NULL,NULL,12,0,0,0,12,0,0,Symbian OS,9.2,2008_june,Safari
11244,nokia_e71_ver1_sub40021004,nokia_e71_ver1,Nokia,E71,,3,NULL,CLICKTAG,15,0,0,0,15,0,0,Symbian OS,9.2,2008_june,Safari
11245,nokia_6710navigator_sub022002,nokia_6710navigator_ver1,Nokia,6710,Navigator,3,3,CLICKTAG,1,0,0,0,1,1,1,Symbian OS,9.3,2009_february,Safari
11245,nokia_6710navigator_sub022002,nokia_6710navigator_ver1,Nokia,6710,Navigator,3,NULL,CLICKTAG,41,0,0,0,41,0,0,Symbian OS,9.3,2009_february,Safari
11245,nokia_6710navigator_sub022002,nokia_6710navigator_ver1,Nokia,6710,Navigator,NULL,NULL,NULL,31,0,0,0,31,0,0,Symbian OS,9.3,2009_february,Safari
11247,nokia_6730c_ver1_sub021008,nokia_6730c_ver1,Nokia,6730 classic,,3,3,CLICKTAG,1,0,0,0,1,1,1,Symbian OS,,2009_june,Safari
11247,nokia_6730c_ver1_sub021008,nokia_6730c_ver1,Nokia,6730 classic,,NULL,NULL,NULL,1,0,0,0,1,0,0,Symbian OS,,2009_june,Safari
11247,nokia_6730c_ver1_sub021008,nokia_6730c_ver1,Nokia,6730 classic,,3,NULL,CLICKTAG,4,0,0,0,4,0,0,Symbian OS,,2009_june,Safari
11248,nokia_6730c_ver1_sub023000,nokia_6730c_ver1,Nokia,6730 classic,,NULL,NULL,NULL,4,0,0,0,4,0,0,Symbian OS,,2009_june,Safari
11249,nokia_e52_ver1_sub021013,nokia_e52_ver1,Nokia,E52,,3,NULL,CLICKTAG,104,0,0,0,104,0,0,Symbian OS,,2009_may,Safari
11249,nokia_e52_ver1_sub021013,nokia_e52_ver1,Nokia,E52,,NULL,NULL,NULL,209,0,0,0,209,0,0,Symbian OS,,2009_may,Safari
11249,nokia_e52_ver1_sub021013,nokia_e52_ver1,Nokia,E52,,3,3,CLICKTAG,2,0,0,0,2,2,2,Symbian OS,,2009_may,Safari
11253,nokia_5800d_ver1_sub310001,nokia_5800d_ver1,Nokia,5800 XpressMusic,XpressMusic,3,NULL,CLICKTAG,59,0,0,0,59,0,0,Symbian OS,9.4,2008_october,Safari
11253,nokia_5800d_ver1_sub310001,nokia_5800d_ver1,Nokia,5800 XpressMusic,XpressMusic,NULL,NULL,NULL,53,0,0,0,53,0,0,Symbian OS,9.4,2008_october,Safari
11253,nokia_5800d_ver1_sub310001,nokia_5800d_ver1,Nokia,5800 XpressMusic,XpressMusic,3,3,CLICKTAG,7,0,0,0,7,7,7,Symbian OS,9.4,2008_october,Safari
11255,nokia_5800d_ver1_sub400001,nokia_5800d_ver1,Nokia,5800 XpressMusic,XpressMusic,3,NULL,CLICKTAG,58,0,0,0,58,0,0,Symbian OS,9.4,2008_october,Safari
11255,nokia_5800d_ver1_sub400001,nokia_5800d_ver1,Nokia,5800 XpressMusic,XpressMusic,NULL,NULL,NULL,68,0,0,0,68,0,0,Symbian OS,9.4,2008_october,Safari
11255,nokia_5800d_ver1_sub400001,nokia_5800d_ver1,Nokia,5800 XpressMusic,XpressMusic,3,3,CLICKTAG,4,0,0,0,4,4,4,Symbian OS,9.4,2008_october,Safari
11255,nokia_5800d_ver1_sub400001,nokia_5800d_ver1,Nokia,5800 XpressMusic,XpressMusic,3,6,CLICKTAG>SMS_DIRECT,1,0,0,0,1,1,1,Symbian OS,9.4,2008_october,Safari
11256,nokia_e75_ver1_sub2001234,nokia_e75_ver1,Nokia,E75,E75,3,NULL,CLICKTAG,34,0,0,0,34,0,0,Symbian OS,9.3,2009_february,Safari
11256,nokia_e75_ver1_sub2001234,nokia_e75_ver1,Nokia,E75,E75,NULL,NULL,NULL,74,0,0,0,74,0,0,Symbian OS,9.3,2009_february,Safari
11256,nokia_e75_ver1_sub2001234,nokia_e75_ver1,Nokia,E75,E75,3,3,CLICKTAG,2,0,0,0,2,2,2,Symbian OS,9.3,2009_february,Safari
11258,nokia_n86_ver1_sub20011,nokia_n86_ver1,Nokia,N86 8MP,,3,NULL,CLICKTAG,69,0,0,0,69,0,0,Symbian OS,9.3,2009_february,Safari
11258,nokia_n86_ver1_sub20011,nokia_n86_ver1,Nokia,N86 8MP,,NULL,NULL,NULL,89,0,0,0,89,0,0,Symbian OS,9.3,2009_february,Safari
11258,nokia_n86_ver1_sub20011,nokia_n86_ver1,Nokia,N86 8MP,,3,3,CLICKTAG,10,0,0,0,10,10,10,Symbian OS,9.3,2009_february,Safari
11261,nokia_5630expressmusic_ver1_sub012002,nokia_5630expressmusic_ver1,Nokia,5630,XpressMusic,3,NULL,CLICKTAG,4,0,0,0,4,0,0,Symbian OS,,2009_february,Safari
11261,nokia_5630expressmusic_ver1_sub012002,nokia_5630expressmusic_ver1,Nokia,5630,XpressMusic,NULL,NULL,NULL,2,0,0,0,2,0,0,Symbian OS,,2009_february,Safari
11262,nokia_5730expressmusic_ver1_sub10048110,nokia_5730expressmusic_ver1,Nokia,5730,XpressMusic,NULL,NULL,NULL,11,0,0,0,11,0,0,Symbian OS,9.3,2009_march,Safari
11262,nokia_5730expressmusic_ver1_sub10048110,nokia_5730expressmusic_ver1,Nokia,5730,XpressMusic,9,NULL,JAVA_APP,6,0,0,0,6,0,0,Symbian OS,9.3,2009_march,Safari
11264,nokia_n97_ver1_sub200004,nokia_n97_ver1,Nokia,N97,,3,NULL,CLICKTAG,66,0,0,0,66,0,0,Symbian OS,9.4,2008_december,Safari
11264,nokia_n97_ver1_sub200004,nokia_n97_ver1,Nokia,N97,,3,3,CLICKTAG,6,0,0,0,6,6,6,Symbian OS,9.4,2008_december,Safari
11264,nokia_n97_ver1_sub200004,nokia_n97_ver1,Nokia,N97,,NULL,NULL,NULL,111,0,0,0,111,0,0,Symbian OS,9.4,2008_december,Safari
11266,nokia_e72_ver1_sub021010,nokia_e72_ver1,Nokia,E72,,NULL,NULL,NULL,481,0,0,0,481,0,0,Symbian OS,9.3,2009_june,Safari
11266,nokia_e72_ver1_sub021010,nokia_e72_ver1,Nokia,E72,,3,3,CLICKTAG,12,0,0,0,12,12,12,Symbian OS,9.3,2009_june,Safari
11266,nokia_e72_ver1_sub021010,nokia_e72_ver1,Nokia,E72,,3,NULL,CLICKTAG,222,0,0,0,222,0,0,Symbian OS,9.3,2009_june,Safari
11270,sonyericsson_c901_ver1,generic_sonyericsson_netfront_ver3_4,SonyEricsson,C901,,NULL,NULL,NULL,1,0,0,0,1,0,0,,,2009_february,Access Netfront
11279,nokia_e66_ver1_sub1000752,nokia_e66_ver1,Nokia,E66,,3,3,CLICKTAG,2,0,0,0,2,2,2,Symbian OS,9.2,2008_june,Safari
11279,nokia_e66_ver1_sub1000752,nokia_e66_ver1,Nokia,E66,,NULL,NULL,NULL,50,0,0,0,50,0,0,Symbian OS,9.2,2008_june,Safari
